"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"31/05/2022";"1700";"23,3";"23,9";"23,3";"85,0";"85,0";"82,0";"20,6";"20,8";"20,6";"1010,6";"1010,9";"1010,6";"2,6";"270,0";"5,0";"741,90";"0,0"
"31/05/2022";"1800";"23,1";"23,7";"23,1";"85,0";"85,0";"84,0";"20,5";"20,9";"20,5";"1010,6";"1010,6";"1010,5";"2,9";"257,0";"5,7";"588,20";"0,0"
"31/05/2022";"1900";"23,0";"23,2";"22,9";"85,0";"87,0";"85,0";"20,4";"20,8";"20,4";"1010,7";"1010,7";"1010,5";"2,4";"276,0";"6,1";"226,30";"0,0"
"31/05/2022";"2000";"22,7";"23,0";"22,7";"86,0";"86,0";"85,0";"20,2";"20,4";"20,1";"1011,0";"1011,0";"1010,6";"2,9";"272,0";"6,4";"85,30";"0,0"
"31/05/2022";"2100";"22,6";"22,8";"22,6";"85,0";"86,0";"85,0";"19,9";"20,3";"19,9";"1011,3";"1011,3";"1010,9";"2,2";"273,0";"6,4";"0,80";"0,0"
"31/05/2022";"2200";"22,5";"22,6";"22,5";"86,0";"86,0";"85,0";"20,0";"20,1";"19,8";"1011,7";"1011,7";"1011,3";"1,9";"257,0";"4,6";"";"0,0"
"31/05/2022";"2300";"22,5";"22,5";"22,4";"87,0";"87,0";"86,0";"20,1";"20,2";"20,0";"1012,1";"1012,1";"1011,7";"0,9";"230,0";"4,0";"";"0,0"
"01/06/2022";"0000";"22,4";"22,5";"22,4";"89,0";"89,0";"87,0";"20,5";"20,5";"20,1";"1012,3";"1012,4";"1012,0";"1,0";"280,0";"2,6";"";"0,0"
"01/06/2022";"0100";"22,2";"22,4";"22,1";"90,0";"90,0";"89,0";"20,4";"20,5";"20,3";"1012,1";"1012,3";"1012,0";"0,9";"272,0";"2,4";"";"0,0"
"01/06/2022";"0200";"22,0";"22,2";"21,9";"91,0";"91,0";"89,0";"20,4";"20,4";"20,2";"1012,0";"1012,1";"1011,9";"1,0";"267,0";"2,0";"";"0,0"
"01/06/2022";"0300";"21,9";"22,0";"21,6";"91,0";"92,0";"91,0";"20,4";"20,5";"20,1";"1011,9";"1012,1";"1011,9";"0,2";"87,0";"1,7";"";"0,0"
"01/06/2022";"0400";"22,2";"22,2";"21,9";"90,0";"91,0";"90,0";"20,6";"20,6";"20,3";"1012,1";"1012,1";"1011,8";"0,4";"191,0";"1,6";"";"0,0"
"01/06/2022";"0500";"22,3";"22,3";"22,2";"91,0";"91,0";"90,0";"20,8";"20,8";"20,6";"1011,4";"1012,1";"1011,4";"1,0";"95,0";"2,8";"";"0,0"
"01/06/2022";"0600";"22,4";"22,5";"22,2";"89,0";"91,0";"89,0";"20,6";"20,8";"20,6";"1010,9";"1011,4";"1010,9";"1,2";"100,0";"3,0";"";"0,0"
"01/06/2022";"0700";"22,9";"23,0";"22,4";"84,0";"89,0";"84,0";"20,1";"20,6";"20,1";"1010,9";"1011,2";"1010,7";"1,4";"14,0";"";"";"0,0"
"01/06/2022";"0800";"22,5";"22,9";"22,5";"87,0";"87,0";"83,0";"20,2";"20,3";"19,7";"1011,4";"1011,5";"1010,9";"1,5";"280,0";"4,0";"";"0,0"
"01/06/2022";"0900";"22,0";"22,5";"22,0";"90,0";"90,0";"87,0";"20,2";"20,5";"20,2";"1011,5";"1011,6";"1011,2";"0,7";"269,0";"3,3";"";"0,0"
"01/06/2022";"1000";"22,1";"22,1";"22,0";"91,0";"91,0";"90,0";"20,6";"20,6";"20,2";"1012,1";"1012,3";"1011,5";"0,8";"261,0";"1,9";"22,30";"0,0"
"01/06/2022";"1100";"22,8";"23,5";"22,1";"90,0";"92,0";"90,0";"21,1";"21,9";"20,6";"1013,0";"1013,0";"1012,1";"1,0";"237,0";"2,2";"387,60";"0,0"
"01/06/2022";"1200";"23,6";"23,6";"22,7";"90,0";"91,0";"90,0";"21,8";"21,9";"21,1";"1013,4";"1013,4";"1012,8";"1,2";"245,0";"2,7";"521,30";"0,0"
"01/06/2022";"1300";"23,9";"23,9";"23,2";"88,0";"90,0";"88,0";"21,8";"21,8";"21,1";"1013,7";"1013,8";"1013,4";"1,4";"236,0";"5,0";"974,20";"0,0"
"01/06/2022";"1400";"25,4";"25,4";"23,3";"82,0";"88,0";"82,0";"22,1";"22,1";"20,8";"1012,8";"1013,7";"1012,8";"1,8";"196,0";"3,6";"2063,20";"0,0"
"01/06/2022";"1500";"24,2";"25,4";"24,1";"82,0";"82,0";"78,0";"20,9";"21,8";"20,5";"1011,9";"1012,8";"1011,9";"2,0";"159,0";"3,2";"1695,60";"0,0"
"01/06/2022";"1600";"24,2";"25,2";"23,7";"83,0";"84,0";"80,0";"21,1";"21,9";"20,5";"1010,8";"1011,9";"1010,8";"2,0";"162,0";"2,9";"1320,70";"0,0"
"01/06/2022";"1700";"24,8";"25,3";"24,1";"81,0";"83,0";"80,0";"21,3";"21,8";"20,5";"1009,8";"1010,8";"1009,8";"1,6";"154,0";"2,6";"1729,00";"0,0"
"01/06/2022";"1800";"24,2";"24,8";"24,1";"82,0";"82,0";"80,0";"21,0";"21,3";"20,6";"1009,4";"1009,8";"1009,3";"2,2";"120,0";"3,0";"1344,10";"0,0"
"01/06/2022";"1900";"23,3";"24,2";"23,0";"87,0";"87,0";"82,0";"21,0";"21,1";"20,4";"1009,1";"1009,4";"1009,0";"2,4";"118,0";"3,9";"427,40";"0,0"
"01/06/2022";"2000";"23,0";"23,4";"23,0";"90,0";"90,0";"87,0";"21,3";"21,4";"20,8";"1009,4";"1009,4";"1009,1";"2,3";"130,0";"3,2";"154,60";"0,0"
"01/06/2022";"2100";"22,7";"23,1";"22,7";"91,0";"91,0";"90,0";"21,3";"21,3";"21,2";"1009,6";"1009,6";"1009,4";"1,4";"128,0";"3,0";"2,00";"0,0"
"01/06/2022";"2200";"22,8";"22,8";"22,7";"92,0";"92,0";"91,0";"21,5";"21,5";"21,3";"1009,8";"1009,8";"1009,6";"1,1";"130,0";"2,3";"";"0,0"
"01/06/2022";"2300";"22,8";"22,9";"22,8";"93,0";"93,0";"92,0";"21,6";"21,6";"21,5";"1010,3";"1010,3";"1009,8";"1,0";"148,0";"2,2";"";"0,0"
"02/06/2022";"0000";"22,7";"22,9";"22,7";"93,0";"93,0";"93,0";"21,5";"21,7";"21,5";"1010,3";"1010,4";"1010,3";"0,5";"162,0";"2,2";"";"0,0"
"02/06/2022";"0100";"22,5";"22,8";"22,5";"93,0";"93,0";"93,0";"21,4";"21,6";"21,4";"1010,3";"1010,4";"1010,2";"0,6";"209,0";"1,7";"";"0,0"
"02/06/2022";"0200";"22,5";"22,6";"22,4";"94,0";"94,0";"93,0";"21,4";"21,4";"21,3";"1010,3";"1010,4";"1010,3";"1,0";"282,0";"2,5";"";"0,0"
"02/06/2022";"0300";"22,4";"22,5";"22,4";"94,0";"94,0";"94,0";"21,3";"21,4";"21,3";"1009,7";"1010,3";"1009,7";"0,6";"279,0";"2,5";"";"0,0"
"02/06/2022";"0400";"22,2";"22,4";"22,0";"94,0";"94,0";"93,0";"21,1";"21,3";"20,9";"1009,1";"1009,7";"1009,1";"0,3";"231,0";"2,1";"";"0,0"
"02/06/2022";"0500";"22,4";"22,4";"22,2";"94,0";"94,0";"94,0";"21,4";"21,4";"21,1";"1008,7";"1009,1";"1008,7";"0,9";"159,0";"2,1";"";"0,0"
"02/06/2022";"0600";"22,2";"22,5";"22,2";"94,0";"94,0";"94,0";"21,2";"21,5";"21,2";"1007,9";"1008,7";"1007,9";"0,4";"288,0";"2,9";"";"0,0"
"02/06/2022";"0700";"22,1";"22,3";"22,1";"94,0";"94,0";"94,0";"21,1";"21,2";"21,1";"1007,7";"1008,0";"1007,7";"0,6";"230,0";"2,1";"";"0,0"
"02/06/2022";"0800";"22,1";"22,2";"22,1";"94,0";"94,0";"94,0";"21,0";"21,2";"21,0";"1007,6";"1007,8";"1007,5";"1,1";"220,0";"2,8";"";"0,0"
"02/06/2022";"0900";"22,0";"22,1";"22,0";"93,0";"94,0";"93,0";"20,9";"21,0";"20,8";"1008,0";"1008,0";"1007,6";"0,4";"195,0";"2,7";"";"0,0"
"02/06/2022";"1000";"22,2";"22,2";"22,0";"93,0";"93,0";"93,0";"21,0";"21,0";"20,8";"1008,5";"1008,6";"1008,0";"0,6";"276,0";"2,6";"22,80";"0,0"
"02/06/2022";"1100";"23,3";"23,4";"22,2";"90,0";"93,0";"90,0";"21,6";"21,7";"20,9";"1008,9";"1008,9";"1008,4";"0,5";"265,0";"1,2";"334,90";"0,0"
"02/06/2022";"1200";"23,6";"23,8";"23,2";"87,0";"90,0";"86,0";"21,3";"21,8";"20,9";"1009,6";"1009,6";"1008,9";"0,6";"206,0";"2,2";"644,80";"0,0"
"02/06/2022";"1300";"23,7";"24,2";"23,3";"86,0";"87,0";"85,0";"21,3";"21,9";"20,8";"1010,0";"1010,1";"1009,5";"1,3";"227,0";"3,0";"878,50";"0,0"
"02/06/2022";"1400";"24,3";"24,8";"23,7";"85,0";"87,0";"83,0";"21,5";"22,0";"21,0";"1009,7";"1010,0";"1009,7";"2,1";"256,0";"5,2";"1446,80";"0,0"
"02/06/2022";"1500";"23,3";"24,3";"23,3";"87,0";"88,0";"84,0";"21,1";"21,5";"21,0";"1009,5";"1009,7";"1009,4";"4,7";"259,0";"9,4";"966,60";"0,0"
"02/06/2022";"1600";"22,5";"23,3";"22,5";"89,0";"89,0";"87,0";"20,6";"21,1";"20,6";"1009,6";"1009,6";"1009,4";"7,2";"266,0";"13,5";"514,10";"0,0"
"02/06/2022";"1700";"22,1";"22,5";"22,0";"89,0";"90,0";"89,0";"20,3";"20,8";"20,2";"1009,8";"1009,9";"1009,5";"7,1";"272,0";"16,1";"216,10";"0,0"
"02/06/2022";"1800";"22,4";"22,5";"22,0";"88,0";"90,0";"88,0";"20,3";"20,6";"20,1";"1010,0";"1010,1";"1009,7";"8,0";"289,0";"16,0";"409,10";"0,0"
"02/06/2022";"1900";"22,4";"22,5";"22,3";"87,0";"88,0";"87,0";"20,1";"20,3";"20,0";"1010,8";"1010,8";"1010,0";"7,8";"274,0";"19,4";"260,40";"0,0"
"02/06/2022";"2000";"21,9";"22,4";"21,7";"89,0";"89,0";"87,0";"20,0";"20,2";"19,7";"1011,5";"1011,5";"1010,8";"5,9";"271,0";"15,7";"54,20";"0,0"
"02/06/2022";"2100";"21,9";"22,0";"21,6";"86,0";"89,0";"86,0";"19,6";"20,0";"19,5";"1012,4";"1012,4";"1011,5";"5,3";"274,0";"13,7";"";"0,0"
"02/06/2022";"2200";"22,0";"22,1";"21,9";"85,0";"87,0";"84,0";"19,3";"19,6";"19,2";"1012,7";"1012,7";"1012,4";"5,6";"272,0";"11,6";"";"0,0"
"02/06/2022";"2300";"21,9";"22,0";"21,9";"85,0";"85,0";"84,0";"19,2";"19,4";"19,1";"1013,0";"1013,1";"1012,7";"3,7";"278,0";"11,6";"";"0,0"
"03/06/2022";"0000";"22,0";"22,0";"21,9";"84,0";"85,0";"83,0";"19,1";"19,3";"19,0";"1013,4";"1013,6";"1013,0";"3,3";"271,0";"8,1";"";"0,0"
"03/06/2022";"0100";"21,8";"22,0";"21,8";"83,0";"84,0";"83,0";"18,8";"19,1";"18,8";"1013,4";"1013,5";"1013,1";"2,7";"280,0";"7,4";"";"0,0"
"03/06/2022";"0200";"21,3";"21,9";"21,3";"84,0";"84,0";"83,0";"18,4";"18,9";"18,4";"1012,6";"1013,4";"1012,6";"1,2";"270,0";"6,3";"";"0,0"
"03/06/2022";"0300";"21,2";"21,3";"21,1";"85,0";"85,0";"84,0";"18,6";"18,7";"18,4";"1011,8";"1012,6";"1011,7";"0,9";"70,0";"2,3";"";"0,0"
"03/06/2022";"0400";"20,9";"21,5";"20,9";"85,0";"85,0";"84,0";"18,2";"18,8";"18,2";"1011,4";"1011,9";"1011,2";"0,8";"303,0";"1,9";"";"0,0"
"03/06/2022";"0500";"20,7";"21,0";"20,7";"86,0";"86,0";"85,0";"18,2";"18,5";"18,2";"1011,1";"1011,6";"1011,1";"1,1";"303,0";"2,5";"";"0,0"
"03/06/2022";"0600";"20,6";"20,8";"20,5";"85,0";"86,0";"85,0";"17,9";"18,3";"17,9";"1011,3";"1011,3";"1010,9";"1,0";"307,0";"2,2";"";"0,0"
"03/06/2022";"0700";"20,8";"20,8";"20,5";"86,0";"86,0";"84,0";"18,3";"18,3";"17,9";"1011,5";"1011,6";"1011,3";"2,5";"273,0";"5,6";"";"0,0"
"03/06/2022";"0800";"21,2";"21,2";"20,8";"85,0";"86,0";"85,0";"18,5";"18,5";"18,2";"1012,0";"1012,0";"1011,5";"1,7";"286,0";"5,6";"";"0,0"
"03/06/2022";"0900";"21,4";"21,4";"21,2";"85,0";"85,0";"85,0";"18,8";"18,8";"18,6";"1012,3";"1012,3";"1011,8";"2,3";"272,0";"6,1";"";"0,0"
"03/06/2022";"1000";"21,7";"21,7";"21,4";"83,0";"85,0";"81,0";"18,6";"18,9";"18,2";"1013,3";"1013,3";"1012,3";"2,3";"244,0";"7,7";"4,20";"0,0"
"03/06/2022";"1100";"20,7";"21,7";"20,7";"88,0";"88,0";"82,0";"18,6";"18,7";"18,2";"1014,2";"1014,2";"1013,3";"3,4";"280,0";"7,8";"33,50";"0,0"
"03/06/2022";"1200";"20,3";"20,7";"20,1";"93,0";"93,0";"88,0";"19,0";"19,1";"18,6";"1015,3";"1015,3";"1014,2";"2,9";"284,0";"8,2";"99,30";"0,0"
"03/06/2022";"1300";"20,3";"20,5";"20,1";"93,0";"94,0";"93,0";"19,2";"19,4";"19,0";"1015,4";"1015,5";"1015,2";"4,3";"275,0";"9,3";"516,10";"0,4"
"03/06/2022";"1400";"21,6";"21,8";"20,3";"88,0";"94,0";"88,0";"19,5";"20,2";"19,3";"1015,3";"1015,4";"1015,2";"3,4";"283,0";"9,3";"1005,60";"0,0"
"03/06/2022";"1500";"22,1";"22,1";"21,6";"83,0";"88,0";"82,0";"19,0";"19,6";"18,8";"1014,8";"1015,3";"1014,8";"4,2";"280,0";"8,4";"534,90";"0,0"
"03/06/2022";"1600";"22,4";"22,4";"22,0";"79,0";"83,0";"78,0";"18,6";"19,1";"18,1";"1014,1";"1014,8";"1014,1";"4,2";"275,0";"9,4";"974,50";"0,0"
"03/06/2022";"1700";"22,0";"22,4";"21,8";"80,0";"81,0";"79,0";"18,4";"18,7";"18,2";"1014,0";"1014,1";"1013,9";"5,4";"278,0";"10,5";"634,40";"0,0"
"03/06/2022";"1800";"22,0";"22,4";"21,9";"78,0";"81,0";"77,0";"18,0";"18,8";"17,8";"1013,7";"1014,0";"1013,7";"6,1";"277,0";"11,6";"777,10";"0,0"
"03/06/2022";"1900";"21,5";"22,4";"21,5";"80,0";"80,0";"76,0";"18,0";"18,5";"17,8";"1013,9";"1014,0";"1013,7";"5,2";"272,0";"11,5";"495,30";"0,0"
"03/06/2022";"2000";"20,2";"21,5";"20,2";"92,0";"92,0";"80,0";"18,9";"19,2";"17,8";"1014,7";"1014,7";"1013,9";"2,5";"235,0";"11,2";"129,40";"0,4"
"03/06/2022";"2100";"19,9";"20,2";"19,7";"94,0";"94,0";"92,0";"18,8";"19,0";"18,6";"1015,1";"1015,1";"1014,7";"4,6";"172,0";"6,8";"1,20";"4,4"
"03/06/2022";"2200";"19,9";"20,4";"19,7";"93,0";"94,0";"93,0";"18,8";"19,4";"18,6";"1015,8";"1015,8";"1015,1";"6,9";"171,0";"10,9";"";"0,4"
"03/06/2022";"2300";"19,6";"20,4";"19,4";"93,0";"93,0";"92,0";"18,3";"19,1";"18,2";"1016,4";"1016,4";"1015,8";"4,5";"182,0";"9,2";"";"2,8"
"04/06/2022";"0000";"19,1";"19,8";"18,9";"92,0";"93,0";"92,0";"17,9";"18,7";"17,6";"1016,9";"1016,9";"1016,4";"2,0";"152,0";"8,5";"";"0,8"
"04/06/2022";"0100";"19,3";"19,6";"19,0";"92,0";"93,0";"92,0";"18,0";"18,3";"17,7";"1017,1";"1017,1";"1016,7";"2,3";"160,0";"6,5";"";"1,0"
"04/06/2022";"0200";"18,9";"19,4";"18,9";"93,0";"93,0";"92,0";"17,7";"18,2";"17,7";"1017,1";"1017,4";"1017,1";"1,8";"1,0";"4,6";"";"2,2"
"04/06/2022";"0300";"19,1";"19,2";"18,9";"93,0";"93,0";"93,0";"17,9";"18,0";"17,7";"1017,0";"1017,2";"1016,9";"1,9";"323,0";"4,7";"";"0,2"
"04/06/2022";"0400";"19,1";"19,7";"19,0";"93,0";"93,0";"91,0";"17,8";"18,1";"17,7";"1017,0";"1017,1";"1016,9";"7,1";"166,0";"8,9";"";"0,2"
"04/06/2022";"0500";"18,4";"19,1";"18,4";"93,0";"94,0";"92,0";"17,3";"18,0";"17,3";"1017,2";"1017,4";"1017,0";"2,4";"101,0";"9,6";"";"1,2"
"04/06/2022";"0600";"18,5";"18,6";"18,3";"94,0";"94,0";"93,0";"17,5";"17,6";"17,2";"1017,1";"1017,2";"1017,0";"1,2";"64,0";"3,7";"";"0,4"
"04/06/2022";"0700";"18,4";"18,6";"18,4";"94,0";"94,0";"94,0";"17,4";"17,6";"17,3";"1017,0";"1017,1";"1016,9";"0,8";"357,0";"2,9";"";"2,2"
"04/06/2022";"0800";"18,4";"18,5";"18,2";"94,0";"94,0";"93,0";"17,4";"17,5";"17,1";"1017,1";"1017,1";"1016,9";"0,9";"15,0";"3,4";"";"2,0"
"04/06/2022";"0900";"18,2";"18,4";"18,2";"94,0";"94,0";"94,0";"17,3";"17,5";"17,3";"1017,6";"1017,6";"1017,0";"1,5";"302,0";"2,9";"";"0,4"
"04/06/2022";"1000";"18,4";"18,5";"18,2";"94,0";"94,0";"94,0";"17,4";"17,5";"17,2";"1018,3";"1018,3";"1017,6";"1,0";"39,0";"3,4";"21,00";"0,2"
"04/06/2022";"1100";"19,1";"19,2";"18,3";"93,0";"94,0";"93,0";"18,0";"18,1";"17,2";"1018,8";"1018,8";"1018,3";"1,0";"326,0";"2,7";"257,60";"0,0"
"04/06/2022";"1200";"18,7";"20,0";"18,4";"93,0";"94,0";"91,0";"17,5";"18,9";"17,0";"1019,7";"1019,7";"1018,8";"3,1";"180,0";"5,8";"451,30";"1,4"
"04/06/2022";"1300";"18,4";"18,7";"18,2";"93,0";"94,0";"92,0";"17,3";"17,6";"17,0";"1020,0";"1020,0";"1019,7";"1,8";"48,0";"9,2";"407,80";"1,2"
"04/06/2022";"1400";"18,9";"18,9";"18,1";"93,0";"94,0";"93,0";"17,7";"17,8";"16,9";"1019,8";"1020,0";"1019,8";"4,6";"130,0";"7,0";"488,10";"0,2"
"04/06/2022";"1500";"20,1";"20,1";"18,7";"88,0";"93,0";"85,0";"18,0";"18,1";"17,0";"1019,3";"1019,7";"1019,3";"2,6";"123,0";"7,5";"738,00";"0,0"
"04/06/2022";"1600";"19,6";"20,5";"19,0";"82,0";"88,0";"82,0";"16,5";"18,0";"16,4";"1018,7";"1019,3";"1018,7";"2,2";"74,0";"7,8";"589,10";"0,2"
"04/06/2022";"1700";"19,9";"20,4";"19,1";"78,0";"83,0";"76,0";"15,9";"16,7";"15,6";"1018,4";"1018,7";"1018,3";"1,4";"169,0";"8,2";"631,90";"0,0"
"04/06/2022";"1800";"20,1";"20,1";"19,6";"75,0";"80,0";"74,0";"15,4";"16,3";"15,4";"1017,9";"1018,4";"1017,9";"1,0";"296,0";"6,7";"343,00";"0,0"
"04/06/2022";"1900";"19,7";"20,2";"19,5";"79,0";"80,0";"75,0";"15,9";"16,6";"15,3";"1017,8";"1017,9";"1017,6";"4,7";"131,0";"6,3";"319,10";"0,0"
"04/06/2022";"2000";"19,5";"19,8";"19,4";"78,0";"79,0";"78,0";"15,6";"16,1";"15,5";"1018,1";"1018,1";"1017,7";"4,8";"127,0";"7,1";"89,10";"0,0"
"04/06/2022";"2100";"19,5";"19,6";"19,3";"76,0";"78,0";"76,0";"15,0";"15,7";"15,0";"1018,3";"1018,3";"1018,1";"5,1";"129,0";"7,6";"5,30";"0,0"
"04/06/2022";"2200";"19,4";"19,6";"19,3";"74,0";"76,0";"74,0";"14,8";"15,1";"14,6";"1018,6";"1018,6";"1018,3";"4,0";"123,0";"7,4";"";"0,0"
"04/06/2022";"2300";"19,7";"20,0";"19,4";"75,0";"75,0";"73,0";"15,2";"15,2";"14,6";"1019,2";"1019,2";"1018,6";"4,0";"121,0";"6,0";"";"0,0"
"05/06/2022";"0000";"19,9";"20,1";"19,5";"72,0";"75,0";"72,0";"14,7";"15,1";"14,6";"1019,4";"1019,4";"1019,2";"3,8";"117,0";"6,5";"";"0,0"
"05/06/2022";"0100";"19,9";"20,4";"19,9";"71,0";"72,0";"68,0";"14,5";"14,9";"14,1";"1019,4";"1019,5";"1019,4";"0,6";"95,0";"6,0";"";"0,0"
"05/06/2022";"0200";"19,5";"20,0";"19,5";"79,0";"79,0";"71,0";"15,8";"15,9";"14,5";"1019,4";"1019,5";"1019,3";"1,4";"24,0";"3,6";"";"0,0"
"05/06/2022";"0300";"19,2";"19,6";"19,1";"79,0";"81,0";"79,0";"15,4";"16,0";"15,4";"1019,2";"1019,4";"1019,2";"1,1";"9,0";"3,6";"";"0,0"
"05/06/2022";"0400";"19,3";"19,5";"19,0";"78,0";"79,0";"77,0";"15,3";"15,5";"15,0";"1019,1";"1019,2";"1019,1";"0,6";"79,0";"3,4";"";"0,0"
"05/06/2022";"0500";"19,2";"19,5";"19,2";"76,0";"78,0";"74,0";"15,0";"15,3";"14,7";"1018,9";"1019,1";"1018,8";"0,4";"81,0";"3,0";"";"0,0"
"05/06/2022";"0600";"18,7";"19,4";"18,5";"84,0";"84,0";"76,0";"16,0";"16,0";"15,0";"1018,4";"1018,9";"1018,4";"4,1";"116,0";"7,1";"";"0,0"
"05/06/2022";"0700";"18,1";"18,9";"18,1";"85,0";"85,0";"83,0";"15,5";"16,2";"15,4";"1018,5";"1018,5";"1018,4";"3,2";"98,0";"7,9";"";"0,0"
"05/06/2022";"0800";"17,6";"18,2";"17,6";"87,0";"88,0";"85,0";"15,4";"16,0";"15,1";"1018,4";"1018,6";"1018,4";"1,0";"36,0";"6,3";"";"0,4"
"05/06/2022";"0900";"18,4";"18,5";"17,5";"84,0";"88,0";"84,0";"15,6";"15,9";"15,4";"1018,5";"1018,5";"1018,4";"1,9";"88,0";"3,6";"";"0,4"
"05/06/2022";"1000";"18,7";"18,9";"18,3";"82,0";"84,0";"82,0";"15,6";"15,8";"15,4";"1018,9";"1018,9";"1018,4";"0,9";"79,0";"3,6";"16,80";"0,0"
"05/06/2022";"1100";"18,7";"19,2";"18,5";"82,0";"82,0";"80,0";"15,6";"16,0";"15,4";"1019,5";"1019,5";"1018,9";"1,0";"78,0";"4,8";"269,10";"0,0"
"05/06/2022";"1200";"19,5";"19,7";"18,5";"79,0";"83,0";"79,0";"15,7";"16,3";"15,4";"1019,8";"1019,8";"1019,5";"1,6";"83,0";"4,9";"743,50";"0,0"
"05/06/2022";"1300";"21,2";"21,4";"19,5";"72,0";"79,0";"71,0";"16,0";"16,5";"15,4";"1019,7";"1019,9";"1019,7";"1,9";"92,0";"4,1";"1753,10";"0,0"
"05/06/2022";"1400";"21,2";"22,0";"21,0";"70,0";"73,0";"67,0";"15,6";"16,4";"15,1";"1019,3";"1019,7";"1019,3";"2,8";"104,0";"4,6";"2121,50";"0,0"
"05/06/2022";"1500";"21,2";"21,9";"20,5";"72,0";"74,0";"69,0";"16,1";"16,9";"15,0";"1018,5";"1019,3";"1018,5";"2,8";"118,0";"5,1";"1827,30";"0,0"
"05/06/2022";"1600";"22,3";"22,7";"21,2";"68,0";"73,0";"66,0";"16,1";"16,6";"15,2";"1017,1";"1018,5";"1017,1";"4,4";"121,0";"6,5";"2478,10";"0,0"
"05/06/2022";"1700";"21,8";"22,3";"21,7";"70,0";"71,0";"68,0";"16,1";"16,5";"15,8";"1016,2";"1017,1";"1016,2";"5,5";"122,0";"7,5";"2193,70";"0,0"
"05/06/2022";"1800";"21,2";"21,9";"21,2";"71,0";"72,0";"70,0";"15,8";"16,2";"15,7";"1015,8";"1016,2";"1015,8";"5,7";"117,0";"8,4";"1683,20";"0,0"
"05/06/2022";"1900";"20,5";"21,2";"20,5";"74,0";"74,0";"70,0";"15,8";"16,0";"15,4";"1015,9";"1015,9";"1015,8";"5,8";"118,0";"8,9";"436,00";"0,0"
"05/06/2022";"2000";"20,4";"20,5";"20,2";"74,0";"75,0";"73,0";"15,5";"15,8";"15,4";"1016,0";"1016,1";"1015,9";"6,9";"112,0";"9,2";"103,00";"0,0"
"05/06/2022";"2100";"20,6";"20,7";"20,4";"69,0";"75,0";"69,0";"14,8";"15,9";"14,7";"1016,0";"1016,0";"1015,8";"4,9";"98,0";"10,1";"3,20";"0,0"
"05/06/2022";"2200";"20,1";"20,6";"20,0";"68,0";"70,0";"67,0";"14,1";"14,9";"14,0";"1016,3";"1016,3";"1015,9";"2,6";"85,0";"8,8";"";"0,0"
"05/06/2022";"2300";"20,0";"20,2";"20,0";"67,0";"69,0";"66,0";"13,6";"14,3";"13,5";"1016,8";"1016,8";"1016,3";"1,9";"73,0";"6,1";"";"0,0"
"06/06/2022";"0000";"19,6";"20,0";"19,5";"67,0";"69,0";"66,0";"13,3";"14,0";"13,2";"1016,8";"1016,9";"1016,7";"1,5";"64,0";"4,5";"";"0,0"
"06/06/2022";"0100";"19,3";"19,7";"19,3";"66,0";"68,0";"65,0";"12,9";"13,4";"12,8";"1016,6";"1016,8";"1016,5";"1,2";"65,0";"4,6";"";"0,0"
"06/06/2022";"0200";"19,1";"19,5";"19,1";"67,0";"68,0";"65,0";"12,8";"13,3";"12,7";"1016,1";"1016,6";"1016,1";"1,1";"44,0";"4,7";"";"0,0"
"06/06/2022";"0300";"18,8";"19,1";"18,8";"69,0";"70,0";"67,0";"12,9";"13,3";"12,8";"1015,6";"1016,1";"1015,6";"0,7";"45,0";"3,4";"";"0,0"
"06/06/2022";"0400";"18,7";"18,9";"18,5";"70,0";"71,0";"69,0";"13,1";"13,4";"12,9";"1015,2";"1015,6";"1015,2";"0,8";"88,0";"3,5";"";"0,0"
"06/06/2022";"0500";"18,5";"18,9";"18,5";"70,0";"71,0";"68,0";"13,0";"13,3";"12,8";"1014,9";"1015,3";"1014,9";"0,6";"60,0";"4,1";"";"0,0"
"06/06/2022";"0600";"18,3";"18,6";"18,3";"71,0";"72,0";"70,0";"12,9";"13,2";"12,8";"1014,1";"1014,9";"1014,1";"1,1";"55,0";"4,4";"";"0,0"
"06/06/2022";"0700";"17,8";"18,4";"17,8";"72,0";"72,0";"70,0";"12,6";"13,1";"12,6";"1013,7";"1014,1";"1013,7";"1,9";"62,0";"5,2";"";"0,0"
"06/06/2022";"0800";"17,9";"18,0";"17,6";"74,0";"74,0";"71,0";"13,2";"13,2";"12,6";"1013,5";"1013,9";"1013,5";"1,4";"71,0";"6,2";"";"0,0"
"06/06/2022";"0900";"17,5";"17,9";"17,4";"78,0";"78,0";"74,0";"13,6";"13,6";"13,1";"1013,5";"1013,6";"1013,4";"2,5";"57,0";"5,1";"";"0,0"
"06/06/2022";"1000";"18,0";"18,0";"17,5";"78,0";"82,0";"78,0";"14,2";"14,7";"13,7";"1013,7";"1013,7";"1013,5";"1,4";"40,0";"5,1";"41,10";"0,0"
